layer,head,group,mean_score,mean_abs,n
0,0,last,-7.889022381277755e-05,0.0003415563114685938,80
0,1,last,-0.00014389582102012355,0.0011625997216469842,80
0,2,last,-0.0014370891603903146,0.0036782601131562843,80
0,3,last,-0.0011544479315489299,0.002876127976560383,80
0,4,last,-0.0019425619255343917,0.003099480761011364,80
0,5,last,-0.00041872782530845144,0.0012621454960026312,80
0,6,last,-0.0005589659267570823,0.003270537915523164,80
0,7,last,-0.0014915592069883131,0.00992796944665315,80
0,8,last,-0.00016718568294891157,0.0021466431142471267,80
0,9,last,0.0010914909682469443,0.002045228746283101,80
0,10,last,-0.0019418533898715395,0.004672797359671676,80
0,11,last,-0.0015357857155322563,0.002712617212819168,80
0,12,last,-0.0012317779353907099,0.0027589568915573183,80
0,13,last,0.0006294675753451884,0.002296141411352437,80
0,14,last,0.01514106061658822,0.021291962399845942,80
0,15,last,2.9200129847595236e-05,0.001891652318499837,80
0,16,last,-0.0007069764687912539,0.0036182395459036345,80
0,17,last,-0.0011749787168810143,0.0071488487476017324,80
0,18,last,0.006947487485012971,0.012085378923802636,80
0,19,last,0.003827292346977629,0.015243633565842175,80
0,20,last,0.0009871444519376383,0.0024714707309613005,80
0,21,last,-0.0008341290233147447,0.0030969714223829216,80
0,22,last,-0.0006870206227176823,0.0032062731923360845,80
0,23,last,0.0006117037479270948,0.002236957506465842,80
0,24,last,0.000164590319400304,0.0034948938726302005,80
0,25,last,0.00038887558894202813,0.0011339165665049222,80
0,26,last,-0.00034042378138110507,0.004259649774394347,80
0,27,last,-0.0001344794985925546,0.0012297395111090736,80
0,0,suffix,-0.0013666186531736458,0.015432173170938767,80
0,1,suffix,0.002944553242650727,0.01867226582262447,80
0,2,suffix,0.004530347725449246,0.008071489964277135,80
0,3,suffix,0.0011516666914758388,0.0038350035561961703,80
0,4,suffix,0.00776170988829108,0.01716412638543261,80
0,5,suffix,-0.013314859910587984,0.02266016108524127,80
0,6,suffix,-0.025977100045702174,0.03106412575448303,80
0,7,suffix,-0.011967483620719577,0.02640163767227932,80
0,8,suffix,0.001319169699354461,0.00777823653284031,80
0,9,suffix,0.007828629219443429,0.01285907398071231,80
0,10,suffix,0.0008910200583613914,0.0035225678031110875,80
0,11,suffix,0.016202565115622746,0.0190714310300109,80
0,12,suffix,0.004529807027711286,0.01230500645401662,80
0,13,suffix,-0.0021924202334503208,0.013508604593562267,80
0,14,suffix,0.046196528115251566,0.053606654136819996,80
0,15,suffix,-6.644363481882465e-05,0.0014865611987033844,80
0,16,suffix,-0.003317033465282293,0.028103508188723935,80
0,17,suffix,0.009732054397727553,0.030369025029040132,80
0,18,suffix,0.0006682673633349623,0.031073086803962723,80
0,19,suffix,0.016877293202196598,0.04827110688602261,80
0,20,suffix,0.0030294588248580114,0.008235764505479892,80
0,21,suffix,0.00372063449142388,0.011005857631448634,80
0,22,suffix,0.015200674183506634,0.03851019922312844,80
0,23,suffix,-0.011014623648225096,0.02264022039835254,80
0,24,suffix,0.010947127871895645,0.021727101176929865,80
0,25,suffix,-0.008857319397520769,0.021978935406332313,80
0,26,suffix,-0.004150675531218439,0.015170664452307392,80
0,27,suffix,0.025553554917064503,0.03305777232424134,80
1,0,prefix,-0.0003841220293033132,0.0016441154085704568,80
1,1,prefix,-0.0006028196968642874,0.001229670535509797,80
1,2,prefix,-0.00032728677465385656,0.002067607174358699,80
1,3,prefix,-0.00014981810629421943,0.0010681607489317457,80
1,4,prefix,3.804307529051698e-05,0.001131691271702806,80
1,5,prefix,-0.0016549567438080004,0.002603691740175762,80
1,6,prefix,0.00030742865807233957,0.0016093350089523284,80
1,7,prefix,0.00022387752831392048,0.0013460082892777336,80
1,8,prefix,0.0011075390204467795,0.0026684261669231548,80
1,9,prefix,9.864787517912532e-05,0.000988497507915298,80
1,10,prefix,0.000926173963681265,0.001342771224990713,80
1,11,prefix,-0.00021134573695373858,0.001329755547022593,80
1,12,prefix,0.0004346271017965364,0.0009759248595315739,80
1,13,prefix,0.0005568286202070283,0.0017420113243822755,80
1,14,prefix,-0.0002624101474069107,0.0012873200036139566,80
1,15,prefix,8.548621607644691e-05,0.001563939626339561,80
1,16,prefix,0.0008140228211063416,0.0018235160608712775,80
1,17,prefix,-0.0007485468118929361,0.0013387702587479566,80
1,18,prefix,0.00030255371768710403,0.0009239887927225965,80
1,19,prefix,0.0004309028018241179,0.0011097108485024875,80
1,20,prefix,-0.0006048958951481609,0.001285042744862608,80
1,21,prefix,0.00010395259682667301,0.0009384307064905784,80
1,22,prefix,0.00046072236924246115,0.0008994838727808485,80
1,23,prefix,0.0005333466400173848,0.0010685964038515295,80
1,24,prefix,-0.0011438715663857125,0.0015832599433380778,80
1,25,prefix,0.000247870839384845,0.0013020860104820287,80
1,26,prefix,0.00033924343060931506,0.0013050021196278293,80
1,27,prefix,-0.00019565673416916952,0.0009899441345750048,80
1,0,entity,0.003252106819999767,0.018735145683180576,80
1,1,entity,-0.003430419339179025,0.016404481330278033,80
1,2,entity,0.007313502289571261,0.0326365032160993,80
1,3,entity,0.004861419290415369,0.012910664773011149,80
1,4,entity,0.001779437564817954,0.023656156042812883,80
1,5,entity,0.003033625261616635,0.028997521153644356,80
1,6,entity,-0.00272255904112626,0.01844221507817565,80
1,7,entity,-0.000746041338612713,0.009485408571839571,80
1,8,entity,-0.006058190044439016,0.012858735351323957,80
1,9,entity,0.003922122571419351,0.010969177951427156,80
1,10,entity,0.0013218542279048507,0.00870664350565562,80
1,11,entity,-0.00314965860512757,0.010428390275171751,80
1,12,entity,0.005932574896701226,0.010758448283445432,80
1,13,entity,-0.0008134929721848039,0.01568156792674813,80
1,14,entity,-0.003965841960467742,0.011299431825085549,80
1,15,entity,0.003349442009022141,0.014380412864414892,80
1,16,entity,0.0008022979918365536,0.008961157785043384,80
1,17,entity,0.0008268961677345033,0.016751313837858106,80
1,18,entity,0.001575179719549169,0.009882282531310693,80
1,19,entity,0.006211810676813911,0.014146966374971726,80
1,20,entity,0.003342184956974137,0.02318331910276683,80
1,21,entity,0.000924775232985553,0.01330799233936375,80
1,22,entity,-0.004013339604176736,0.015566349051704264,80
